id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
1233102613798965249,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Thyssenkrupp valitsi ostajan hisseilleen, hinnaksi tulossa 17,2 miljardia euroa https://t.co/qVP9pUkpyE",thyssenkrupp chose the buyer for his elevators the price of eur billion,2020-02-27 18:52:27+00:00,[]
1233097827611488256,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",”Useita lähestymistapoja kokeillaan jo” – Näin koronavirusrokotteen kehittäminen etenee https://t.co/wVW2gF99qp,several approaches are already being tested this is how the development of the coronavirus vaccine is progressing,2020-02-27 18:33:26+00:00,[]
1233097071974113281,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Voiko koronavirus tyhjentää kauppojen hyllyjä Suomessa? Tietyistä älypuhelimista voi tulla pulaa jo lähiviikkoina, arvioi S-ryhmä https://t.co/kCSLaHfrbl",can the coronavirus empty shop shelves in finland certain smartphones may become a shortage in the coming weeks says the s group,2020-02-27 18:30:26+00:00,[]
1233095560346972160,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Rocktähti Jon Bon Jovi väitti Bayern Münchenin pelaajien nauttineen oluesta ja whiskystä päivä ennen Mestarien liigan ottelua Lontoossa https://t.co/9ZLcfWyqZT,rock star jon bon jovi claimed bayern munichs players had enjoyed beer and whiskey the day before the champions league match in london,2020-02-27 18:24:26+00:00,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039036407', 'name': 'Bundesliga Soccer', 'description': 'Soccer action from the German Bundesliga.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039215494', 'name': 'Bundesliga Soccer'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '887410770547400705', 'name': 'Jon Bon Jovi', 'description': 'Jon Bon Jovi - member of Bon Jovi'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '887410770547400705', 'name': 'Jon Bon Jovi', 'description': 'Jon Bon Jovi - member of Bon Jovi'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '806571747730341888', 'name': 'Rock', 'description': 'Rock'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '806571747730341888', 'name': 'Rock', 'description': 'Rock'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '887410770547400705', 'name': 'Jon Bon Jovi', 'description': 'Jon Bon Jovi - member of Bon Jovi'}}]"
1233093797027962880,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Mies kuoli pelattuaan venäläistä rulettia Ranskassa https://t.co/IqYLf2WraG,the man died after playing russian roulette in france,2020-02-27 18:17:25+00:00,[]
1233093545189421056,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Pääkirjoitus: Suomelle hävittäjiä myyviltä yhtiöiltä palaa paljon rahaa https://t.co/Lvegdf2jAD,editorial a lot of money returns from companies selling fighter jets,2020-02-27 18:16:25+00:00,[]
1233088758708416512,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Ylen mukaan vasemmistoliiton paikallisjohtajan perustamalla Twitter-tilillä kehotettiin tappamaan fasistit ja ilmastonmuutoksen kieltäjät https://t.co/aNRr07LeSY,according to yle the twitter account founded by the local leader of the left alliance urged to kill fascists and climate change bankers,2020-02-27 17:57:24+00:00,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}]"
1233084728191934466,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kreikka ilmoitti, ettei urheilutapahtumia peruta koronavirustapausten takia https://t.co/VkiQOyAZtS",greece announced that sporting events would not be canceled due to corona vancs,2020-02-27 17:41:23+00:00,[]
1233082965019766787,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Päihdejärjestön selvitys: Osa vanhemmista tuo lapsilleen nuuskaa, jotta lapsi voi tienata myynnillä rahaa https://t.co/EKtG71m9r1",report of substance abuse organization some parents bring their children snus so that the child can make money by selling money,2020-02-27 17:34:23+00:00,[]
1233082209327878144,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kulttuurirahaston suurpalkinnot nyhtökauran kehittäjälle, saamelaisen kulttuurin kuvaajalle ja toivon teologille https://t.co/i1IoMiGVyU",grand awards of the cultural foundation for the developer of nyhtöhuraura the sámi culture photographer and toivos theologian,2020-02-27 17:31:22+00:00,[]
1233075155833905152,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Keihäänheittäjä Toledo kuoli liikenneonnettomuudessa https://t.co/1q5iAmRiKy,spear thrower toledo died in a traffic accident,2020-02-27 17:03:21+00:00,[]
1233067598255923202,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kommentti: Ylilääkäri kertoi koronaviruspotilaan toimineen ”kuin Strömsössä” – nyt ei kannata panikoida vaan pestä käsiä ja noudattaa toimintaohjeita https://t.co/6w3wRGu1J4,comment the chief of the coronvanic patient said that like strömsö now it is not worth paning but washed hands and follows the guidelines,2020-02-27 16:33:19+00:00,[]
1233060292764065793,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","The Guardian ja CNN uutisoivat Suomen Palloliiton päätöksestä pudottaa sukupuoli naisten liigan nimestä – ”Se kertoo siitä, että asiasta on syytä keskustella” https://t.co/mnQSGHX9al",the guardian and cnn reported on the decision of the finnish football association to drop sex from the womens league name it tells you that it should be discussed,2020-02-27 16:04:17+00:00,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1066122339568386048', 'name': 'The Guardian', 'description': 'The Guardian'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1066122339568386048', 'name': 'The Guardian', 'description': 'The Guardian'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196447117297905665', 'name': 'News outlets'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196447117297905665', 'name': 'News outlets'}}]"
1233059788956807171,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Steven Spielberg ei aiokaan ohjata viidettä Indiana Jones -elokuvaa, kehuttu ohjaaja tilalle https://t.co/0W6TuvyQ1t",steven spielberg is not going to direct the fifth indiana jones movie the praised director to replace,2020-02-27 16:02:17+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '946506603661889536', 'name': 'Steven Spielberg', 'description': 'Steven Spielberg'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '946506603661889536', 'name': 'Steven Spielberg', 'description': 'Steven Spielberg'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1166410125994708993', 'name': 'Directors, producers & writers'}}]"
1233057773388206085,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Retkiluistelija löytyi hukkuneena Siilinjärvellä https://t.co/UP5DIzgDVQ,a hiking skater was found drowned in siilinjärvi,2020-02-27 15:54:16+00:00,[]
1233055506148794368,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",HS-analyysi: Torstaina levisivät huhut isoista muutoksista Nokiassa – Miten todennäköisiä ne ovat? https://t.co/3eCbdBtbjg,hs analysis on thursday rumors of big changes in nokia spreadhow likely are they,2020-02-27 15:45:16+00:00,[]
1233052231508905984,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS-analyysi: Neuvottelut Katalonian asemasta toivat Espanjalle hallituksen, ja nyt ne uhkaavat kaataa sen https://t.co/sMPdDi3SFw",hs analysis negotiations on catalonias status brought the government to spain and now they are threatening to overthrow it,2020-02-27 15:32:15+00:00,[]
1233052231487938560,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Moukarinheittäjä valehteli poissaolostaan dopingtestistä ja tunnusti virheensä, mutta valituslautakunta rankaisi valehtelusta pitkäll kilpailukiellolla https://t.co/tM19QgzhL9",the sledgehammer lied about his absence of doping test and confessed his mistakes but the board of appeal punished lying on a long competition for,2020-02-27 15:32:15+00:00,[]
1233040391496228864,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kuluttajien luottamus pysyi helmikuussa liki ennallaan https://t.co/a39UnqS1PA,consumers confidence remained almost unchanged in february,2020-02-27 14:45:12+00:00,[]
1233038879990722560,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Konserttiarvostelu: Konkariräppäri The Gamen keikalla äänentoisto oli katastrofaalisen huono ja bling-bling loisti poissaolollaan https://t.co/lNTBHf8eYL,concert review konkari rapper the game at the gigs audio was catastrophic and blingbling shone with its absence,2020-02-27 14:39:12+00:00,[]
1233036612986114049,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Rattijuopon auto katkaisi puun kolmen metrin korkeudelta Säkylässä https://t.co/3pPVqOiRQh,drunk drinking car cut off a tree at three meters in säkylä,2020-02-27 14:30:11+00:00,[]
1233036612977729541,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Hyvinkää: Anssi Hännisen aamukahvi vaihtui ilon kyyneliin, kun puhelin soi: Hänen ja kahden muun kaverin perustama olutravintola valittiin Suomen parhaaksi https://t.co/DKh2pLqMJN",hs hyvinkää anssi hänninens morning coffee changed to joy when the phone rings the beer restaurant founded by him and two other friends was chosen as the best in finland,2020-02-27 14:30:11+00:00,[]
1233031574825902080,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Elokuva-arvostelu: Näkymätön paha vainoaa paennutta vaimoa kauhuelokuvassa, joka on parempi kuin monet viime aikoina nähdyt https://t.co/wNCtEswJyh",movie review invisible evil persecutes the fleeing wife in a horror movie that is better than many recently seen,2020-02-27 14:10:10+00:00,[]
1233031574821724162,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Elokuva-arvostelu: Ranskalaiselokuva autismikodin vetäjästä jää pintaraapaisuksi, kun sosiaalidraamaa vertaa Kovasikajuttuun https://t.co/qaj02c9k9q",movie review french film about the autism home leader remains a scratch when the social drama compares to the hardto,2020-02-27 14:10:10+00:00,[]
1233031323087974407,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Elokuva-arvostelu: Sukeltaja Mikko Paasi esittää itseään Thaimaan luolapelastuksesta kertovassa elokuvassa, joka on tapahtumien amatöörimäinen toisinto https://t.co/yu15Q8wh5H",film review diver mikko paasi presents herself in a movie about thai cave rescue which is an amateur replica of events,2020-02-27 14:09:10+00:00,[]
1233031323046043648,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Elokuva-arvostelu: Fanit pillastuivat Sonic-siilin hampaista ennen klassikkovideopelistä tehdyn elokuvan julkaisua – Nyt hampaat on korjattu, mutta elokuva on kökkö https://t.co/1SCUocwrX9",movie review fans whispered from the sonic silons teeth before the release of a movie made from a classic video gamenow the teeth have been fixed but the movie is kökkö,2020-02-27 14:09:10+00:00,[]
1233029559508926465,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Kerava: Työhaalareissa ei pitäisi olla mitään asiaa julkiseen liikenteeseen, sanoo työmies Juhani Kaappola Keravalta – Mitä vastaavat VR ja HSL? https://t.co/AdW7UnzDxg",hs kerava there should be nothing in public transport in the overalls says workman juhani kaappola from kerara what do vr and hsl respond,2020-02-27 14:02:10+00:00,[]
1233028299993108480,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Elmu, Kallio-liike ja Block party haluavat ostaa kaupungilta tsaarinaikaisen makasiinin eurolla keikkapaikaksi https://t.co/J5ny6ghbPY",elmu kallio and block party want to buy a tsarist magazine from the city for a gig,2020-02-27 13:57:09+00:00,[]
1233027796265504769,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",HS-analyysi: Susijengi ei pysty ottamaan seuraavaa askelta ennen kuin se löytää tarpeeksi laatua koripallon tärkeimmälle pelipaikalle https://t.co/gPInqn9oLd,hs analysis susijengi cannot take the next step until it finds enough quality at the most important playground of basketball,2020-02-27 13:55:09+00:00,[]
1233020995126034433,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Taksilain uudistus lisäsi pimeiden taksien määrää, sanoo taksiliitto – nyt harmaita takseja yritetään taklata värillisillä rekisterikilvillä https://t.co/S5mRInXz3a",the taxi law reform increased the number of dark taxis says the taxi association now gray taxis are being tried to tackle with color license plates,2020-02-27 13:28:08+00:00,[]
1233020491264397312,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Jälleen yksi poliisi jäi kiinni valehtelusta Jari Aarnion puolesta – todistajan asemassa valehdellut poliisi välttyy syytteeltä https://t.co/MS6FrXJRfm,again one police officer was caught lying on behalf of jari aarnio the police who lied to a witness is avoiding the prosecution,2020-02-27 13:26:08+00:00,[]
1233019231777775616,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Työmarkkina­konkari Lasse Laatunen kehui Rinteen toimintaa syksyn Posti-jupakassa ja syytti tämän kaatamisesta EK-taustaisia toimijoita https://t.co/veG8jZpbkn,labor market lasse laatunen praised rinnes activities in the autumn postijukaka and accused himself to overthrow the ek background,2020-02-27 13:21:07+00:00,[]
1233016712578113536,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Lux Helsingin symboliksi noussut pöllöteos on varastettu, taiteilija epäilee: ”Tuntuu kuin olisi saanut törkeät potkut töistä yllättäen” https://t.co/CP1hzv8rLs",the owl work that has become a symbol of lux helsinki has been stolen the artist suspects “it feels like he has been fired out of work unexpectedly“,2020-02-27 13:11:07+00:00,[]
1233015201181638656,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Turku yrittää parantaa ongelmalähiönsä maineen raitiolinjan avulla – ratikat saattavat kulkea Turussa vielä 2020-luvun aikana https://t.co/yxx5GSKL39,turku is trying to improve the reputation of its problem suburb with a tram linethe wheelchairs may run in turku during the s,2020-02-27 13:05:06+00:00,[]
1233014949225648130,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Vettel testiaamun nopein, Räikkösen tallitoveri tömäytti aitoihin perä edellä https://t.co/RckzZKggky",vettel test morning fastest räikkönens teammate stumbled upon the real stern,2020-02-27 13:04:06+00:00,[]
1233013185801793536,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Voitto ilmastoaktivisteille: oikeus linjasi Heathrow'n kentän kolmannen kiitotien rakentamista vastaan Britanniassa https://t.co/WrwhvF39EP,victory for airstone activists the court outlined the building of the third runway in heathrow in the uk,2020-02-27 12:57:06+00:00,[]
1233012430189596672,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Ylikapellimestari Santtu-Matias Rouvali pulassa Japanissa: koronavirus aiheutti kahden viikon kiertueen perumisen https://t.co/9Mtx4B1ISn,chief conductor santtumatias rouvali in puta in japan coronavirus caused a twoweek tour cancellation,2020-02-27 12:54:06+00:00,[]
1233008147926863874,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Volkan Ünsalin palkkamurhasta elinkautiseen vankeuteen tuomittu Janne Raninen pääsee vapauteen https://t.co/he5FmbxjhQ,janne raninen who has been convicted of life imprisonment from volkan ünsals mercenaries gets freedom,2020-02-27 12:37:05+00:00,[]
1233007895933046785,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Huijauspuheluiden määrä kasvussa: Toimi näin, jos saat oudon pikapuhelun tai yllättävän soiton ”microsoftilta” https://t.co/fLKl0TqZec",the number of scam calls on the increase do this if you get a strange quick call or a surprising call from microsoft,2020-02-27 12:36:05+00:00,[]
1233002857999347713,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Hyvinkää: Koululainen huomasi betoniharkon, survoi jalkansa sisään ja jäi jumiin – Paikalle hälytettiin pelastuslaitos https://t.co/WB4GoDobrq",hs hyvinkää the schoolboy noticed a concrete block pushed his legs and got stuck a rescue service was alerted on the scene,2020-02-27 12:16:04+00:00,[]
1233001850443575303,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Ylilääkäri kommentoi Helsingin koronavirustapausta: ”Potilas voi paremmin kuin eilen, käsittääkseni altistuneet ovat oireettomia” https://t.co/B97mKtHU92",the chief physician commented on the case of the helsinki corona van the patient may be better than yesterday i understand those exposed are asymptomatic,2020-02-27 12:12:03+00:00,[]
1232999331285884929,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Syyttäjä vaatii Jari Aarniolle ja entiselle rikollispomolle Keijo Vilhuselle tuomiota murhasta https://t.co/HmIof8ADrR,the prosecutor is calling for jari aarnio and former criminal boss keijo vilhuse for murder,2020-02-27 12:02:03+00:00,[]
1232995804417265665,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Niinistö laittaa stopin puheille kauden pidentämisestä: vahvistaa, ettei halua jatkaa tehtävässä kauden päätyttyä https://t.co/xHe2ybEY9u",niinistö puts stops on the extending of the season confirms that he does not want to continue in the position at the end of the season,2020-02-27 11:48:02+00:00,[]
1232994545694105600,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Miniristikko: Nimiä tänään – Ratkaisetko ristikon? https://t.co/Pmbodmt3xP,mini cross names today do you solve the grid,2020-02-27 11:43:02+00:00,[]
1232992529810939909,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Perjantaina on rukiin päivä, ja sitä kannattaa juhlistaa kunnon ruisleivällä – lopputulos on odotuksen arvoinen https://t.co/X42cL8cr0R",friday is a day of rye and it is worth celebrating with decent rye bread the end result is worth a wait,2020-02-27 11:35:01+00:00,[]
1232991522032881664,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Asiantuntija löysi viiden tähden bordeaux-viinin, jota tottumatonkin maistelija arvostaa: ”Harvoin tästä hintaluokasta löytää näin upeasti kehittyneitä viinejä” https://t.co/7CGKwpOt0d",an expert found a fivestar bordeaux wine which is appreciated by an unaccustomed tastingist rarely does this price range find this magnificently developed wines,2020-02-27 11:31:01+00:00,[]
1232989003244331008,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Britannia lähtee kovalla omalla linjalla kauppaneuvotteluihin EU:n kanssa: Boris Johnsonin kiistanalaiset ohjeet julki https://t.co/2T2JqUbmhf,britain is on its own line of commercial negotiations with the eu boris johnsons controversial instructions revealed,2020-02-27 11:21:00+00:00,[]
1232987995294310400,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Katuremontti aiheuttaa kuukausien ajan mittavia liikennepoikkeuksia Helsingin Hietalahdessa https://t.co/bouBWZ3UhR,for months the street renovation causes extensive traffic exceptions in hietalahti helsinki,2020-02-27 11:17:00+00:00,[]
1232986987575103488,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Konserttiarvostelu: Mitä tapahtui giljotiinin ja noitasapatin jälkeen? Berliozin suosikkiteoksen jatko-osa näkyy myös verkkolähetyksenä https://t.co/HT1SUC3qmd,concert review what happened after the guillotine and the witchcraft the sequel to berliozs favorite work is also seen as a web broadcast at,2020-02-27 11:13:00+00:00,[]
1232986735757418498,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Vantaa: Mitä varten te olette siellä, kysyi Terttu Paavola pihalleen putkahtaneelta ihmisjoukolta – Mobiilipeli ajoi asukkaat raivon partaalle Vantaalla https://t.co/5KWepWJ9Na",hs vantaa for what are you there terttu paavola asked a crowd in his yard a mobile game drove the residents to raivo in vantaa,2020-02-27 11:12:00+00:00,[]
1232985224293834752,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Putin: Venäjä suunnitteli presidentin kaksoisolennon käyttöä 2000-luvun alussa https://t.co/acp77cLZNV,putin russia designed the use of the presidents double creature in the early s,2020-02-27 11:05:59+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
1232983964903669760,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Elokuva-arvostelu: Harrison Ford nauttii digitaaliselle koiralle puhumisesta elokuvassa, joka näyttää hienolta mutta tuntuu vesiteltyä versiolta Jack Londonin klassikkokirjasta https://t.co/Y80DHuGO4Z",movie review harrison ford enjoys talking to a digital dog in a movie that looks great but feels like a watered version of jack londons classic book,2020-02-27 11:00:59+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '876906125668392960', 'name': 'Harrison Ford', 'description': 'Harrison Ford'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '876906125668392960', 'name': 'Harrison Ford', 'description': 'Harrison Ford'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '876906125668392960', 'name': 'Harrison Ford', 'description': 'Harrison Ford'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1095352268046495745', 'name': 'Celebrities', 'description': 'Celebrities'}}]"
1232982453318561797,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Danske Bankin yt:t päätökseen: työt loppuvat 60:ltä https://t.co/1pryh9pmh0,danske banks yts to complete work ends at,2020-02-27 10:54:59+00:00,[]
1232981193748074496,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kaduilla pöllyää pääkapunkiseudulla epätavallisen aikaisin, astmaatikot voivat saada oireita https://t.co/G2Ls5cHzYP",in the streets of the mainstream in the mainland asthmatics can get symptoms,2020-02-27 10:49:58+00:00,[]
